etf_code,style_group,experiment_stage,experiment_stage_name,rule_id,rule_name,iv_regime,periods,selected_periods,avg_etf_return,avg_strategy_return,premium_contribution,upside_cost,transaction_cost,net_option_contribution,assignment_frequency,avg_coverage_ratio
510500,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,data_invalid,20,0,-0.008274832231006089,-0.008274832231006089,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,high_iv,12,12,0.007837404824812141,0.013419437719895011,0.3248475386801639,0.2577007201698294,0.00016242376934008196,0.06698439474099442,0.5833333333333334,1.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,low_iv,5,0,0.05236579512532265,0.05236579512532265,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,normal_iv,13,0,-0.0008103432737358169,-0.0008103432737358169,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,warmup_invalid,15,0,-0.0017519944162506266,-0.0017519944162506266,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,data_invalid,20,0,-0.008274832231006089,-0.008274832231006089,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,high_iv,12,12,0.007837404824812141,0.010076185326068599,0.14030729285852828,0.11337177319702155,7.015364642926414e-05,0.026865366015077472,0.16666666666666666,1.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,low_iv,5,0,0.05236579512532265,0.05236579512532265,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,normal_iv,13,13,-0.010551653705342156,-0.013017968257062567,0.030151640319968923,0.06219865367217432,1.5075820159984463e-05,-0.03206208917236538,0.15384615384615385,0.5
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,warmup_invalid,15,0,-0.0017519944162506266,-0.0017519944162506266,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,data_invalid,20,0,-0.008274832231006089,-0.008274832231006089,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,high_iv,12,12,0.007837404824812141,0.010076185326068599,0.14030729285852828,0.11337177319702155,7.015364642926414e-05,0.026865366015077472,0.16666666666666666,1.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,low_iv,5,5,0.04049356965228072,0.03463045654489368,0.008335119530308358,0.03764651750747842,4.16755976515418e-06,-0.02931556553693522,0.4,0.5
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,normal_iv,13,13,-0.010551653705342156,-0.014251125532922774,0.04522746047995339,0.09329798050826149,2.261373023997669e-05,-0.048093133758548075,0.15384615384615385,0.75
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,warmup_invalid,15,15,-0.0087302274570962,-0.007680539586552652,0.04610975412126977,0.030341381186055928,2.3054877060634886e-05,0.01574531805815321,0.13333333333333333,1.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,data_invalid,20,0,-0.008274832231006089,-0.008274832231006089,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,high_iv,12,12,0.007837404824812141,0.009516490200754483,0.10523046964389621,0.08502882989776615,5.261523482194811e-05,0.020149024511308112,0.16666666666666666,0.75
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,low_iv,5,0,0.05236579512532265,0.05236579512532265,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,normal_iv,13,13,-0.010551653705342156,-0.011784810981202359,0.015075820159984462,0.03109932683608716,7.5379100799922314e-06,-0.01603104458618269,0.15384615384615385,0.25
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,warmup_invalid,15,0,-0.0017519944162506266,-0.0017519944162506266,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,data_invalid,20,0,-0.008274832231006089,-0.008274832231006089,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,high_iv,12,12,0.007837404824812141,0.010076185326068599,0.14030729285852828,0.11337177319702155,7.015364642926414e-05,0.026865366015077472,0.16666666666666666,1.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,low_iv,5,0,0.05236579512532265,0.05236579512532265,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,normal_iv,13,0,-0.0008103432737358169,-0.0008103432737358169,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,warmup_invalid,15,0,-0.0017519944162506266,-0.0017519944162506266,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,data_invalid,29,0,-0.008943005809011712,-0.008943005809011712,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,high_iv,9,9,0.024579898962949202,0.03469100662272205,0.5006043932942874,0.40935412215968464,0.0002503021966471437,0.09099996893795562,0.5555555555555556,1.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,low_iv,3,0,-0.028892496459592774,-0.028892496459592774,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,normal_iv,10,10,0.05412017285358679,0.03160960911106248,0.1508987133245324,0.37592890139311325,7.54493566622662e-05,-0.22510563742524314,0.6,0.5
588000,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,warmup_invalid,14,0,-0.023120569526956146,-0.023120569526956146,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,data_invalid,29,0,-0.008943005809011712,-0.008943005809011712,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,high_iv,9,9,0.024579898962949202,0.03469100662272205,0.5006043932942874,0.40935412215968464,0.0002503021966471437,0.09099996893795562,0.5555555555555556,1.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,low_iv,3,3,-0.027019971879641558,-0.019870194003326052,0.032829384684925356,0.011363636363636373,1.641469234246268e-05,0.021449333628946524,0.3333333333333333,0.5
588000,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,normal_iv,10,10,0.05412017285358679,0.020354327239800327,0.22634806998679857,0.5638933520896698,0.00011317403499339929,-0.33765845613786466,0.6,0.75
588000,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,warmup_invalid,14,14,-0.03707590684481186,-0.023214045281656943,0.3580062155581989,0.16376115056625104,0.00017900310777909943,0.19406606188416872,0.14285714285714285,1.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,data_invalid,29,0,-0.008943005809011712,-0.008943005809011712,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,high_iv,9,9,0.024579898962949202,0.03216322970777884,0.37545329497071556,0.3070155916197635,0.0001877266474853578,0.0682499767034667,0.5555555555555556,0.75
588000,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,low_iv,3,0,-0.028892496459592774,-0.028892496459592774,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,normal_iv,10,10,0.05412017285358679,0.042864890982324634,0.0754493566622662,0.18796445069655662,3.77246783311331e-05,-0.11255281871262157,0.6,0.25
588000,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,warmup_invalid,14,0,-0.023120569526956146,-0.023120569526956146,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,data_invalid,29,0,-0.008943005809011712,-0.008943005809011712,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,high_iv,9,9,0.024579898962949202,0.03469100662272205,0.5006043932942874,0.40935412215968464,0.0002503021966471437,0.09099996893795562,0.5555555555555556,1.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,low_iv,3,0,-0.028892496459592774,-0.028892496459592774,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,normal_iv,10,0,0.08440860142028615,0.08440860142028615,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,warmup_invalid,14,0,-0.023120569526956146,-0.023120569526956146,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,data_invalid,29,0,-0.008943005809011712,-0.008943005809011712,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,high_iv,9,9,0.024579898962949202,0.04555876741787432,0.3413431813039909,0.1523626936190129,0.00017067159065199545,0.188809816094326,0.3333333333333333,1.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,low_iv,3,0,-0.028892496459592774,-0.028892496459592774,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,normal_iv,10,10,0.05412017285358679,0.03643409996527004,0.07179716758871083,0.248621997888084,3.5898583794355415e-05,-0.17686072888316753,0.4,0.5
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,warmup_invalid,14,0,-0.023120569526956146,-0.023120569526956146,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,data_invalid,29,0,-0.008943005809011712,-0.008943005809011712,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,high_iv,9,9,0.024579898962949202,0.04555876741787432,0.3413431813039909,0.1523626936190129,0.00017067159065199545,0.188809816094326,0.3333333333333333,1.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,low_iv,3,3,-0.027019971879641558,-0.02322854704567388,0.011379964484145098,0.0,5.6899822420725495e-06,0.011374274501903026,0.0,0.5
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,normal_iv,10,10,0.05412017285358679,0.027591063521111663,0.10769575138306625,0.372932996832126,5.384787569153312e-05,-0.2652910933247513,0.4,0.75
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,warmup_invalid,14,14,-0.03707590684481186,-0.03259012018558296,0.14320502571436086,0.08033240997229925,7.160251285718043e-05,0.06280101322920442,0.07142857142857142,1.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,data_invalid,29,0,-0.008943005809011712,-0.008943005809011712,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,high_iv,9,9,0.024579898962949202,0.04031405030414304,0.2560073859779932,0.11427202021425965,0.0001280036929889966,0.14160736207074454,0.3333333333333333,0.75
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,low_iv,3,0,-0.028892496459592774,-0.028892496459592774,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,normal_iv,10,10,0.05412017285358679,0.04527713640942842,0.03589858379435541,0.124310998944042,1.7949291897177707e-05,-0.08843036444158377,0.4,0.25
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,warmup_invalid,14,0,-0.023120569526956146,-0.023120569526956146,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,data_invalid,29,0,-0.008943005809011712,-0.008943005809011712,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,high_iv,9,9,0.024579898962949202,0.04555876741787432,0.3413431813039909,0.1523626936190129,0.00017067159065199545,0.188809816094326,0.3333333333333333,1.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,low_iv,3,0,-0.028892496459592774,-0.028892496459592774,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,normal_iv,10,0,0.08440860142028615,0.08440860142028615,0.0,0.0,0.0,0.0,0.0,0.0
588000,growth_high_beta,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,warmup_invalid,14,0,-0.023120569526956146,-0.023120569526956146,0.0,0.0,0.0,0.0,0.0,0.0
