surface_point_id,etf_code,strategy_name,moneyness_label,target_moneyness,avg_realized_moneyness,median_realized_moneyness,coverage,coverage_label,sample_start,sample_end,n_periods,selected_periods,option_sale_success_rate,assignment_frequency,avg_selected_delta,cumulative_return,annualized_return_cagr,annualized_volatility,sharpe_daily_mean,max_drawdown,calmar_ratio,premium_contribution_annualized,upside_cost_annualized,option_leg_annualized_pnl_contribution,total_net_option_contribution,source_note
mny_0262,159915,159915_DTE30_OTM5_Q20_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.8256386820770951,0.17888914349800933,0.32629266399874146,0.5482475189779299,0.3795785349284001,0.4712836133680562,0.030941959431673553,0.03461143917823975,-0.0036849507262820373,-0.01351148599636747,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0263,159915,159915_DTE30_OTM5_Q30_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.8242218159601318,0.1786389240624866,0.32060388152778263,0.5571951381599423,0.37506721125583653,0.47628509958082016,0.04641293914751032,0.051917158767359625,-0.005527426089423057,-0.020267228994551207,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0264,159915,159915_DTE30_OTM5_Q40_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.8220418511282124,0.17825366500757078,0.31526224811645664,0.5654139246692315,0.37052597797513687,0.4810827731477765,0.061883918863347105,0.0692228783564795,-0.007369901452564075,-0.02702297199273494,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0265,159915,159915_DTE30_OTM5_Q50_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.8190942106966577,0.17773220384954036,0.31028569301481,0.5728018012131071,0.3659546557684432,0.48566728431513634,0.07735489857918386,0.08652859794559938,-0.009212376815705099,-0.033778714990918696,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0266,159915,159915_DTE30_OTM5_Q60_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.8153749345325696,0.17707335736591334,0.3056920467683063,0.5792540539993926,0.36135306435540615,0.4900286584860787,0.09282587829502063,0.10383431753471925,-0.011054852178846114,-0.040534457989102414,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0267,159915,159915_DTE30_OTM5_Q70_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.810880695079595,0.1762759210952496,0.30149881192235023,0.5846653921165326,0.3567210224886196,0.49415624530755903,0.10829685801085742,0.12114003712383911,-0.012897327541987125,-0.04729020098728613,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0268,159915,159915_DTE30_OTM5_Q80_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.8056088128544936,0.1753386687855143,0.2977229075655044,0.5889324077185315,0.3520583479490309,0.49803866264491725,0.12376783772669421,0.138445756712959,-0.01473980290512815,-0.05404594398546988,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0269,159915,159915_DTE30_OTM5_Q90_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.7995572715888697,0.1742603517882615,0.29438039295001267,0.5919563801175162,0.34736485754133684,0.5016637348454983,0.139238817442531,0.15575147630207886,-0.016582278268269173,-0.06080168698365364,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0270,159915,159915_DTE30_OTM5_Q100_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.7927247329891727,0.1730396983956235,0.2914861776877709,0.5936463257649807,0.3426403670893571,0.5050184246110632,0.15470979715836772,0.17305719589119875,-0.018424753631410197,-0.06755742998183739,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0271,159915,159915_DTE30_OTM7_Q10_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.8294067396062859,0.1795538989070682,0.3337527082590559,0.5379848446583991,0.38592251781779774,0.4652589331204546,0.012201374084917147,0.013143622302276992,-0.0009483489044022994,-0.0034772793161417645,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0272,159915,159915_DTE30_OTM7_Q20_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.8320768394546336,0.1800243521491971,0.3290941774710623,0.5470298913599797,0.3833229868097464,0.4696414207962646,0.024402748169834294,0.026287244604553985,-0.0018966978088045987,-0.006954558632283529,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0273,159915,159915_DTE30_OTM7_Q30_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.8342101108886477,0.18039986203090996,0.3246749175075863,0.555632271860652,0.3807135391542722,0.47384672063844985,0.036604122254751445,0.03943086690683096,-0.002845046713206898,-0.010431837948425293,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0274,159915,159915_DTE30_OTM7_Q40_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.835802200694878,0.18067990348485097,0.3205048260320946,0.5637353599997215,0.3780941409921298,0.477870148981261,0.04880549633966859,0.05257448920910797,-0.0037933956176091975,-0.013909117264567058,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0275,159915,159915_DTE30_OTM7_Q50_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.836849010187555,0.1808639364351472,0.31659374914750116,0.5712808194165659,0.3754647583615134,0.48170682442852264,0.061006870424585746,0.06571811151138494,-0.004741744522011495,-0.017386396580708813,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0276,159915,159915_DTE30_OTM7_Q60_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.8373467018330865,0.1809514057259285,0.312951398026564,0.5782092902188247,0.37282535719778176,0.4853516592486889,0.07320824450950289,0.07886173381366192,-0.005690093426413796,-0.020863675896850585,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0277,159915,159915_DTE30_OTM7_Q70_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.8372917058362219,0.1809417410273617,0.3095872576389299,0.5844612029814004,0.3701759033331876,0.4887993502497104,0.08540961859442003,0.09200535611593892,-0.006638442330816089,-0.024340955212992326,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0278,159915,159915_DTE30_OTM7_Q80_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.83668072668286,0.1808343567189319,0.30651048872119835,0.589977711605878,0.36751636249660147,0.49204436910099236,0.09761099267933718,0.10514897841821594,-0.007586791235218395,-0.027818234529134116,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0279,159915,159915_DTE30_OTM7_Q90_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.8355107496343717,0.18062865174962006,0.30372982457757575,0.594701728751322,0.3648467003132395,0.4950809520671042,0.10981236676425435,0.11829260072049294,-0.008535140139620713,-0.031295513845275943,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0280,159915,159915_DTE30_OTM7_Q100_MonthlyHold,OTM7,0.07,0.0647416629466872,0.06722374245979934,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.22727272727272727,,0.8337790471682878,0.1803240094745624,0.30125346473998327,0.5985790391828455,0.3621668823043871,0.4979030891151641,0.12201374084917149,0.1314362230227699,-0.00948348904402299,-0.034772793161417626,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0281,588000,588000_DTE30_ATM_Q10_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,0.1,Q10,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.8134171724852857,0.22699665772412803,0.36744244630380957,0.6177747290971445,0.2784090183802993,0.8153351462705013,0.04060862450913291,0.04620686908249491,-0.00561854888561657,-0.016387434249714995,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0282,588000,588000_DTE30_ATM_Q20_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,0.2,Q20,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.8084009424152077,0.22582907920111706,0.3525807459948746,0.6405031521613489,0.26802606550612673,0.842563870699191,0.08121724901826582,0.09241373816498982,-0.01123709777123314,-0.03277486849942999,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0283,588000,588000_DTE30_ATM_Q30_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,0.3,Q30,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.8014716141641745,0.2242127062487691,0.3384830633156255,0.6624045057158365,0.2575199443675815,0.8706615202150324,0.12182587352739871,0.13862060724748473,-0.016855646656849715,-0.049162302749145,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0284,588000,588000_DTE30_ATM_Q40_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,0.4,Q40,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.7926146170304955,0.22214072254708217,0.3252487608914296,0.6829871447880299,0.24688949921489045,0.8997576780441878,0.16243449803653165,0.18482747632997965,-0.02247419554246628,-0.06554973699885998,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0285,588000,588000_DTE30_ATM_Q50_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,0.5,Q50,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.781820652258967,0.21960650569293327,0.31298737894034034,0.7016465214554011,0.23613356626060256,0.9300096939651958,0.20304312254566453,0.23103434541247453,-0.028092744428082864,-0.08193717124857501,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0286,588000,588000_DTE30_ATM_Q60_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,0.6,Q60,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.7690859020168106,0.21660363988062947,0.3018175158852303,0.7176642457126166,0.2252509736427879,0.9616102269290444,0.24365174705479742,0.27724121449496947,-0.03371129331369943,-0.09832460549829,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0287,588000,588000_DTE30_ATM_Q70_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,0.7,Q70,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.754412222471023,0.21312592890087179,0.2918645182597081,0.730222125565901,0.21424054138815274,0.9947973783110381,0.2842603715639303,0.32344808357746435,-0.03932984219931601,-0.11471203974800503,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0288,588000,588000_DTE30_ATM_Q80_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,0.8,Q80,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.7378073191424537,0.20916740946001688,0.283256688795631,0.7384376706137755,0.20310108137507044,1.0298685169171682,0.3248689960730633,0.3696549526599593,-0.04494839108493256,-0.13109947399771996,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0289,588000,588000_DTE30_ATM_Q90_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,0.9,Q90,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.719284902703915,0.20472236482116335,0.27611985998948274,0.7414257157343231,0.1918313972965291,1.0671994663350528,0.3654776205821962,0.41586182174245423,-0.05056693997054916,-0.14748690824743504,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0290,588000,588000_DTE30_ATM_Q100_MonthlyHold,ATM,0.0,-0.0007961742887835767,-0.0019011406844106071,1.0,Q100,2023-06-30,2026-05-27,35,35,1.0,0.4,,0.6988648233927139,0.1997853387681694,0.2705704585101843,0.7383856311151923,0.18194956144978658,1.0980259428836547,0.40608624509132907,0.46206869082494906,-0.05618548885616573,-0.16387434249715002,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0291,588000,588000_DTE30_OTM1_Q10_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,0.1,Q10,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.8206496867157296,0.2286763734096564,0.3691822754694635,0.6194131966895338,0.28034950328332375,0.8156831766473793,0.03430291081068859,0.03793547973266307,-0.0036497203773798257,-0.010645017767357825,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0292,588000,588000_DTE30_OTM1_Q20_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,0.2,Q20,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.8231077631559545,0.22924625225724293,0.35602900787539865,0.6438976802066462,0.2719504523623706,0.8429706597868614,0.06860582162137718,0.07587095946532614,-0.007299440754759651,-0.02129003553471565,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0293,588000,588000_DTE30_OTM1_Q30_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,0.3,Q30,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.8238773424277737,0.22942456735350403,0.3435933594142888,0.6677211915404763,0.2634722250787097,0.8707732562131196,0.10290873243206577,0.11380643919798919,-0.010949161132139475,-0.03193505330207347,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0294,588000,588000_DTE30_OTM1_Q40_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,0.4,Q40,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.8229249121666098,0.22920387756968208,0.3319559896663694,0.6904646540646614,0.25491424553150754,0.8991411095593415,0.13721164324275437,0.15174191893065228,-0.014598881509519303,-0.0425800710694313,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0295,588000,588000_DTE30_OTM1_Q50_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,0.5,Q50,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.8202204907104937,0.2285768171126541,0.3212036764641509,0.7116257809650732,0.24627593480642496,0.9281329793441551,0.1715145540534429,0.18967739866331532,-0.018248601886899148,-0.05322508883678918,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0296,588000,588000_DTE30_OTM1_Q60_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,0.6,Q60,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.8157378561267115,0.22753610332187724,0.31142810523413134,0.7306216089611303,0.23755671096558473,0.9578180401514349,0.20581746486413155,0.22761287839597838,-0.02189832226427895,-0.06387010660414694,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0297,588000,588000_DTE30_OTM1_Q70_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,0.7,Q70,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.8094547708456479,0.2260745446794039,0.3027239137271476,0.7468010765848198,0.22875598903752203,0.9882781457683353,0.24012037567482009,0.26554835812864147,-0.025548042641658823,-0.0745151243715049,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0298,588000,588000_DTE30_OTM1_Q80_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,0.8,Q80,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.8013532006484734,0.2241850490334567,0.29518589297554165,0.759470741550756,0.21987318100711928,1.0196107047098109,0.27442328648550873,0.30348383786130456,-0.029197763019038606,-0.0851601421388626,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0299,588000,588000_DTE30_OTM1_Q90_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,0.9,Q90,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.7914195267043262,0.22186063203552187,0.28890533940753044,0.7679353815007373,0.21090769580552438,1.0519323687462645,0.3087261972961972,0.3414193175939676,-0.03284748339641844,-0.09580515990622046,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0300,588000,588000_DTE30_OTM1_Q100_MonthlyHold,OTM1,0.01,0.011799536437143147,0.008064516129032251,1.0,Q100,2023-06-30,2026-05-27,35,35,1.0,0.3142857142857143,,0.779644749305189,0.21909442579033955,0.2839657006075188,0.7715524280629912,0.20185893930005494,1.0853838157975495,0.3430291081068858,0.37935479732663063,-0.036497203773798295,-0.10645017767357837,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0301,588000,588000_DTE30_OTM2_Q10_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,0.1,Q10,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8243623703831116,0.22953692521940416,0.3697964808193607,0.6207114916583781,0.2816373234686165,0.8150089000720887,0.03099105293180044,0.03370922545882324,-0.002733668053488689,-0.00797319848934201,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0302,588000,588000_DTE30_OTM2_Q20_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,0.2,Q20,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8307495175828017,0.23101469733609958,0.35717243838863977,0.6467875807503719,0.27454968163633664,0.8414313065643882,0.06198210586360088,0.06741845091764648,-0.005467336106977378,-0.01594639697868402,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0303,588000,588000_DTE30_OTM2_Q30_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,0.3,Q30,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8356618375697096,0.23214894345448256,0.34516841020596856,0.6725671776161523,0.2674066999803707,0.8681493151500083,0.09297315879540131,0.10112767637646967,-0.008201004160466069,-0.023919595468026036,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0304,588000,588000_DTE30_OTM2_Q40_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,0.4,Q40,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8390620637295385,0.2329328835675173,0.33385128306668377,0.6977145075730953,0.2602080518793596,0.8951793839012795,0.12396421172720176,0.13483690183529295,-0.010934672213954756,-0.03189279395736804,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0305,588000,588000_DTE30_OTM2_Q50_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,0.5,Q50,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8409153805878891,0.23335977506973116,0.3232932015183004,0.7218208547961735,0.25295340934871,0.9225405408473147,0.15495526465900222,0.16854612729411617,-0.013668340267443468,-0.03986599244671011,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0306,588000,588000_DTE30_OTM2_Q60_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,0.6,Q60,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8411896133530814,0.23342291766320966,0.313570847229394,0.7444024842412987,0.24564244303700722,0.9502548288369017,0.18594631759080263,0.20225535275293935,-0.016402008320932138,-0.04783919093605207,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0307,588000,588000_DTE30_OTM2_Q70_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,0.7,Q70,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8398554164674388,0.2331156583404399,0.30476421288906874,0.7649049608895246,0.23827482222242546,0.9783478429073401,0.2169373705226031,0.2359645782117626,-0.019135676374420867,-0.055812389425394196,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0308,588000,588000_DTE30_OTM2_Q80_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,0.8,Q80,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8368864603624997,0.23243139643640043,0.2969547807750423,0.7827164655499469,0.23085021480913148,1.0068493833916345,0.24792842345440352,0.2696738036705859,-0.021869344427909512,-0.06378558791473608,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0309,588000,588000_DTE30_OTM2_Q90_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,0.9,Q90,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8322596155739752,0.2313635887409804,0.29022306134065123,0.7971922964089193,0.22336828732368563,1.0357942549190462,0.27891947638620396,0.30338302912940907,-0.024603012481398238,-0.07175878640407819,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0310,588000,588000_DTE30_OTM2_Q100_MonthlyHold,OTM2,0.02,0.01969981720913152,0.01963746223564966,1.0,Q100,2023-06-30,2026-05-27,35,35,1.0,0.2571428571428571,,0.8259551333341992,0.22990575466135033,0.28464552690012807,0.8076914370132225,0.21582870491143769,1.0652232507983077,0.30991052931800445,0.33709225458823233,-0.027336680534886935,-0.07973198489342022,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0311,588000,588000_DTE30_OTM3_Q10_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,0.1,Q10,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8248700386018872,0.2296545067584439,0.37116690872224195,0.6187364804395936,0.2816373234686166,0.815426392816273,0.027594810244882233,0.029781592315393218,-0.002200579475633419,-0.006418356803930806,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0312,588000,588000_DTE30_OTM3_Q20_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,0.2,Q20,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8318420309369143,0.23126712932205784,0.35993888768971855,0.6425177640750481,0.27454968163633686,0.8423507466615451,0.05518962048976447,0.059563184630786435,-0.004401158951266838,-0.012836713607861611,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0313,588000,588000_DTE30_OTM3_Q30_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,0.3,Q30,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8374226542540122,0.2325550279123938,0.3493515093318861,0.6656763222724912,0.2674066999803708,0.8696679175557855,0.0827844307346467,0.08934477694617964,-0.00660173842690026,-0.019255070411792426,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0314,588000,588000_DTE30_OTM3_Q40_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,0.4,Q40,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.841580832761488,0.23351298596152126,0.3394647208973128,0.6878858732190859,0.2602080518793598,0.8974087630070142,0.11037924097952893,0.11912636926157287,-0.008802317902533677,-0.025673427215723223,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0315,588000,588000_DTE30_OTM3_Q50_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,0.5,Q50,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8442878106894467,0.23413585484405708,0.33034143224182844,0.7087692671643335,0.25295340934871013,0.9256086148310734,0.13797405122441117,0.14890796157696606,-0.011002897378167112,-0.032091784019654075,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0316,588000,588000_DTE30_OTM3_Q60_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,0.6,Q60,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8455172996195781,0.23441855904459574,0.3220465376891097,0.7279027457543843,0.24564244303700733,0.9543080428054501,0.1655688614692934,0.17868955389235927,-0.01320347685380052,-0.03851014082358485,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0317,588000,588000_DTE30_OTM3_Q70_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,0.7,Q70,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8452456234252834,0.23435610145273933,0.3146455600827256,0.7448257060774135,0.23827482222242546,0.9835537773855599,0.1931636717141757,0.20847114620775253,-0.015404056329433969,-0.044928497627515745,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0318,588000,588000_DTE30_OTM3_Q80_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,0.8,Q80,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.843451860188458,0.2339435687875835,0.3082029039160235,0.759056990752191,0.2308502148091316,1.013399831492509,0.22075848195905787,0.23825273852314574,-0.017604635805067353,-0.051346854431446445,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0319,588000,588000_DTE30_OTM3_Q90_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,0.9,Q90,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8401179804382202,0.2331761371534773,0.30277974989261675,0.7701180056994402,0.22336828732368552,1.0439088733110045,0.24835329220394017,0.2680343308385389,-0.019805215280700797,-0.057765211235377326,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
